simulation,use_case,implementation_cost,monthly_operating_cost,cost_per_interaction,readmission_reduction,readmissions_prevented,nurse_time_saved_hours,patient_satisfaction_increase,monthly_interactions,adoption_rate,total_annual_cost,total_annual_benefit,net_annual_benefit,roi_percent,payback_months,npv_3_year,benefit_cost_ratio
1472,discharge_education,201238.13419471943,32698.854593141426,0.013195321283536728,0.2631581263070949,22,3.458629767252036,0.22319503930871615,2491.2445214597537,0.6562037166329622,459860.1064448817,980816.9090514808,520956.8026065991,113.28593093974773,4.635427732690948,1314188.1354065668,2.1328593093974773
1473,discharge_education,205131.243036195,28354.380097465,0.011613508239624579,0.31571750008234084,25,2.0461216562628164,0.22235729139351335,2421.815277083727,0.13254799941595427,408967.1514417481,838353.1067076795,429385.9552659314,104.99277356438044,5.732779300873533,1077652.378119186,2.0499277356438044
1474,discharge_education,293883.2523022867,33185.57652735201,0.00983167704203071,0.30720667820320857,38,2.5395369289813066,0.1672304660297055,6399.578353303361,0.5571253998974446,496943.0254798845,1029370.2667972753,532427.2413173907,107.14049981951956,6.623626204590014,1330688.6019290707,2.0714049981951956
1475,discharge_education,253704.63451662258,30406.788853401085,0.0129587573797038,0.12752874086188984,32,2.6330921655687356,0.13963143965318822,907.532988341611,0.29988500016347647,449590.80374407384,929933.4211771239,480342.61743305007,106.8399561185156,6.338091819687029,1202125.3608047217,2.068399561185156
1476,discharge_education,219664.5997548363,28294.516543192727,0.00984299896464067,0.2882099019841745,44,2.694084016716971,0.2525198325555755,1139.0337986216323,0.15771937173448364,412890.2698719311,1218750.7547287818,805860.4848568507,195.17546032431565,3.2710068884023737,2045815.020656268,2.951754603243156
1477,discharge_education,218797.61487637303,22290.928061117476,0.010644379309289196,0.47133583978910554,37,3.4115206253029555,0.17357450892244825,1304.1979342972775,0.09535054901106083,340590.2635556187,1135072.1902118325,794481.9266562138,233.2661886344482,3.3047591020312876,2016613.5894372202,3.332661886344482
1478,discharge_education,241904.04267441342,31981.83658397523,0.014720025083934125,0.26612980078114107,30,3.114057646890464,0.20629651653170283,1172.49553733086,0.08041686244891057,464623.8298638176,1031124.0106274632,566500.1807636456,121.92663060990397,5.124179321849296,1425825.2596400608,2.2192663060990396
1479,discharge_education,198970.53204937873,32272.20337932367,0.012084995491287635,0.24897473868489334,29,3.5425934841987905,0.12116260872655611,456.1647725311446,0.48148862198941533,453656.1042256421,987699.761672399,534043.657446757,117.71993200848263,4.470882391914912,1348233.8881806838,2.177199320084826
1480,discharge_education,220447.3607070782,32577.961797576427,0.014853058939163662,0.2812966905920226,36,2.1744118530541123,0.16211221162448247,224.42585248795123,0.3806115448564883,464457.9960649169,948785.752521517,484327.7564566001,104.27805324916962,5.461938311854703,1217083.6510060697,2.042780532491696
1481,discharge_education,221847.46312673207,23382.228320686663,0.01504144390274234,0.3484200846952747,18,2.0659124903636674,0.1392229060764888,588.5918602923389,0.10781158526395962,354642.13348119566,659791.5298237656,305149.39634256996,86.04431553216732,8.72415147933687,755126.2697990425,1.8604431553216731
1482,discharge_education,172840.9473566249,27005.746535634018,0.010525857499440175,0.3122741904308311,28,2.835436097250966,0.05345831996379584,697.0196727615595,0.04945121278793372,381770.64830348076,814065.0126064215,432294.3643029407,113.2340493497806,4.797868164725898,1089699.5180613296,2.132340493497806
1483,discharge_education,236070.5063945925,26693.08783478792,0.019575620168371853,0.46505467354524643,32,2.3607159506882565,0.1501135635182758,1618.7501908476115,0.37187545799810007,399387.47928225464,905006.637107749,505619.15782549436,126.5986501965836,5.602726939616511,1269751.2988681605,2.265986501965836
1484,discharge_education,229655.21867378167,26142.47976451908,0.007177961690537849,0.25822958510194016,28,2.0858971471703516,0.16576548133852956,2035.4148416256037,0.18650641608960095,390436.8182892467,828932.1104706754,438495.2921814287,112.30889906919049,6.284816902766504,1097670.9351126752,2.1230889906919046
1485,discharge_education,259309.9340973605,28237.688829401508,0.009051129489096582,0.313887585315578,25,2.275843362478138,0.1798256907385969,953.4420512210129,0.388691537618114,425392.4673815297,825685.3278607549,400292.86047922523,94.09965882640022,7.773606567559106,995039.2073024042,1.9409965882640021
1486,discharge_education,225829.96442790955,27525.130887186966,0.010384071539939511,0.3736951230259648,35,2.242567668798109,0.24893256437742517,2901.4764225138742,0.5834417552604939,405939.7751204607,1030466.3613211794,624526.5862007188,153.8471035550516,4.339222113218334,1577630.859645319,2.538471035550516
1487,discharge_education,282014.2656484532,28406.734945001223,0.01361508881333258,0.3435854673951758,30,1.7526613545161993,0.1881414572792957,2444.3763398286737,0.1990102182433107,435284.93936768547,835987.4333664016,400702.4939987161,92.05521665435855,8.445595519034333,992894.2958728664,1.9205521665435856
1488,discharge_education,163533.3207244004,26961.89513121739,0.011260806624898482,0.3861331721201817,40,1.771347615507232,0.17117291659151948,2449.504774385158,0.15473149586814106,378384.8492778356,961448.1066074597,583063.2573296241,154.09265419649506,3.3656722903110285,1479557.6524992064,2.5409265419649505
1489,discharge_education,269610.48258348193,33350.268077615176,0.014538414414864587,0.37985912846642717,22,3.128385298736667,0.09319128817372441,1426.9880513951287,0.438654504213658,490322.3315164177,807881.3770094912,317559.0454930735,64.76536455334599,10.188107808355126,780374.0976288093,1.6476536455334598
1490,discharge_education,293935.05352541374,33089.90110814191,0.0079064239756616,0.25687114714386805,34,2.576596570279039,0.219119137284497,945.749190843923,0.3114073590912898,495146.89440177026,1030076.6914207721,534929.7970190018,108.03456571514938,6.593801022042657,1337130.6283903378,2.080345657151494
1491,discharge_education,192785.51248341714,23674.440981950793,0.014480552992676218,0.3325362947158632,25,2.8308892397896446,0.08987439795145596,1439.3090750950641,0.20995765750593892,348605.233173899,807889.9991241097,459284.76595021074,131.74924592170424,5.037019124757547,1156444.8619377357,2.3174924592170427
1492,discharge_education,168756.28102419636,25412.078443267317,0.013897775456744992,0.2582493269035964,29,2.3503030783338783,0.12038778111879932,1063.350028201314,0.4982391297387829,361374.3733930263,831927.1813022034,470552.80790917715,130.21200244252233,4.303609155555655,1188871.0437151114,2.302120024425223
1493,discharge_education,204745.13815674203,20832.447357553378,0.012563006978396178,0.3958695208325489,32,2.99057391308015,0.033311804637292636,2588.658895715978,0.14456094826610033,318628.00375348,870086.4133377122,551458.4095842321,173.07280059755553,4.4553525980922055,1392299.3606744194,2.7307280059755557
1494,discharge_education,202843.07903818943,30629.88144583634,0.011417177421723664,0.3276754934384053,39,2.915058832247613,0.17956706605863526,1837.4194223840523,0.27023350074628927,435424.6747519544,1104524.714250825,669100.0394988707,153.66608240105654,3.6378968835233216,1695741.379546254,2.5366608240105655
1495,discharge_education,190626.44287482556,30425.07215338908,0.014124078981122798,0.2463268497852183,32,2.64841355427294,0.13933557933070265,3027.090798313516,0.29975743235534835,429156.0718998317,931629.3413861849,502473.2694863532,117.08404060600925,4.552515433977795,1268050.1832985445,2.1708404060600923
1496,discharge_education,227815.82265571185,24666.751029593564,0.015528596228678825,0.2941754533663905,25,1.6966408328893336,0.2053991255526822,1085.5786839824952,0.254001107434327,372141.910063723,775962.4338282956,403820.5237645726,108.51250903060748,6.769814090633844,1008569.9892646391,2.0851250903060747
1497,discharge_education,183226.5212022139,32698.443706140148,0.01586270441469928,0.29014064489190927,29,3.49897410225645,0.10126324090437896,2427.9759655888806,0.15374279254932574,453919.00272190396,962129.8741977174,508210.87147581344,111.96069528447825,4.326389650110441,1283879.689822769,2.1196069528447827
1498,discharge_education,244599.16617810947,25412.7012750082,0.01044837401187529,0.34045048410024903,35,2.5962524685093373,0.14745982010587969,228.13095351827218,0.35177307902990523,386514.07386311406,974972.6410120935,588458.5671489795,152.2476429557867,4.9879297507010625,1482034.2257553786,2.5224764295578668
1499,discharge_education,221230.95511490369,30594.281615791104,0.01573680487910532,0.21523851322446585,37,2.434792586591444,0.13765883347617214,547.503386414858,0.45215381177792596,440978.42254201305,972181.8697330599,531203.4471910468,120.46019034875516,4.997654807055607,1337776.3908943604,2.2046019034875517
1500,discharge_education,213748.4941977934,22061.779186117077,0.01496259894583845,0.28148382280098766,25,2.4192764334150665,0.14649429279609844,3804.1906654524223,0.2824176733527835,336673.89525022404,811000.229140057,474326.33388983295,140.88598509762758,5.4076313017216195,1192253.338650661,2.4088598509762758
1501,discharge_education,236760.4505904342,26248.77452115267,0.012938194117541338,0.2969964033660807,23,3.3419088816656024,0.3,409.6354962617759,0.1782299900479034,393969.0437734603,1056448.1546165284,662479.1108430681,168.1551181021233,4.288626404339913,1673897.3513832428,2.6815511810212334
1502,discharge_education,215110.89101076542,32238.120824065354,0.00846656853463907,0.37041713116993413,30,3.050214221128432,0.2402059545982202,808.1618407828511,0.03630385481667453,458643.18851705093,1056733.8033449166,598090.6148278656,130.4043382311412,4.315952513102231,1511013.8402793752,2.304043382311412
1503,discharge_education,170664.2729615598,26078.458712161726,0.011657165390675647,0.29798295624020193,40,2.429350552097216,0.13616795453472874,1032.7737841390049,0.3905846218955444,369974.0661108817,1011983.5263073668,642009.460196485,173.52823319353254,3.189939405117087,1630462.5005888005,2.7352823319353257
1504,discharge_education,169221.2255158325,23385.90671183449,0.014377077856063288,0.17511659395305773,28,2.228512146613994,0.1647227298650986,779.9917421327712,0.2683268595731693,337172.5237380028,846429.3089249178,509256.785186915,151.03745095867563,3.9874867949862836,1288549.404809988,2.5103745095867565
1505,discharge_education,186334.70993289957,33770.800599204464,0.00898425779879685,0.23021807238916825,22,2.415395130837186,0.15264061012471317,2163.092517111847,0.09296980894867629,467594.3825378833,774641.9771335473,307047.594595664,65.66537282358985,7.282312444555365,765024.2609038884,1.6566537282358986
1506,discharge_education,202605.13102206046,30425.33908626985,0.012225954716818208,0.2637308276583325,30,2.232571047246901,0.06742301432849045,5733.872521724141,0.2815970645194099,433480.33749888965,777657.2504705876,344176.912971698,79.39850627540392,7.063987968491805,858416.5120635489,1.7939850627540392
1507,discharge_education,198529.98433314633,25823.8363761698,0.014417358326158468,0.3330166213778753,37,2.760052541239072,0.07044370139908628,2718.5596467267183,0.12488821827802682,376533.03134111443,947250.5317601657,570717.5004190513,151.57169568531648,4.174324092477452,1442808.0414008708,2.5157169568531645
1508,discharge_education,246649.52358563474,23153.294400330225,0.013736930513470297,0.34970048753628236,33,2.9632600921732224,0.19763246718462205,3753.103203835377,0.5597452650031884,360674.7140808926,1044856.279167141,684181.5650862483,189.69490745414416,4.3260362951382705,1728432.641241562,2.8969490745414417
1509,discharge_education,161428.55106998238,25258.544918359195,0.013645217529097252,0.31507122519252373,26,3.1808510599661632,0.184173263909171,1479.4755080897646,0.3472179289202708,357154.30922528007,961683.9017047723,604529.5924794922,169.26285834008422,3.2043801278520596,1535175.1846171853,2.6926285834008423
1510,discharge_education,216152.3526238983,21762.31591488341,0.009175031298608784,0.29981252774803835,36,3.965160142746255,0.24229006601859657,1735.5287543153063,0.2551730971827878,333389.6575542528,1261760.8845756096,928371.2270213568,278.46431524957615,2.793955861610422,2362032.1984916534,3.7846431524957613
1511,discharge_education,223502.65958624176,21705.83749524586,0.010825322303090544,0.354557508839478,27,3.1316307111655757,0.17774489635039323,826.8991502224114,0.22808902535318032,335078.3538694573,962856.888801918,627778.5349324606,187.3527572530203,4.272258074773848,1586339.5216676206,2.873527572530203
1512,discharge_education,191809.373981338,24958.34387354804,0.010495613553687274,0.1709495984868249,24,1.9024647182424719,0.152675713715678,1750.7999919142292,0.20801709359051593,363657.09311785497,735996.1270871994,372339.0339693444,102.38739763799293,6.181765213382279,932514.8819669143,2.0238739763799294
1513,discharge_education,222221.85138369142,27832.033061847127,0.01831203517439947,0.24864152211636145,29,2.083145422020683,0.11938671173443063,3895.8144461094475,0.2009409149615587,408914.4306974371,796195.6165971195,387281.1858996824,94.70959125583869,6.885597115722124,966735.0805833514,1.9470959125583869
1514,discharge_education,233889.94380251027,25526.023850382837,0.014946510387938565,0.3317017250868869,30,3.143025051931713,0.17834901316335505,308.9557777603682,0.296008124029312,384331.01453433133,1006942.2699144777,622611.2553801464,161.99870211737235,4.5079161376812165,1571558.6698379596,2.6199870211737233
1515,discharge_education,204085.3925102299,30787.260153548137,0.01056142601597678,0.323900424959055,26,3.0347216377780115,0.06263473156838104,615.2578442006683,0.040353112034533116,437553.5620150816,821148.5444795225,383594.9824644409,87.66812014918969,6.384402356852471,959792.0311820884,1.8766812014918968
1516,discharge_education,207628.20991786523,21931.49596462212,0.012411321569665618,0.31953928422884575,37,2.1174326664451897,0.17131839094867785,3727.125157087614,0.48518014442119195,332942.45746768056,964584.6375865524,631642.1801188719,189.71511922001918,3.9445410668196477,1598534.2942341613,2.897151192200192
1517,discharge_education,225039.83487792857,20321.11440659242,0.009971066620889065,0.3749863257947267,12,2.3076541875963916,0.1726525783130961,1376.3426992802379,0.5431359692192415,319031.33442872425,640647.6227006271,321616.2882719028,100.81025076982088,8.396583497201759,797113.0261689939,2.008102507698209
1518,discharge_education,247353.32691595578,22752.000874018657,0.019235551947867996,0.2828488854418577,22,3.282551702787122,0.17501666036603125,853.3294676731165,0.0926586717787042,355672.090619858,909748.381728357,554076.291108499,155.78289827095128,5.357096072551911,1393039.5181321856,2.5578289827095126
1519,discharge_education,197467.3720120436,22028.228272441836,0.014040905419381598,0.30944648799190316,22,2.484242470409764,0.1337435000833785,1346.5456663475466,0.19384176949088988,330388.0772507787,764695.0212366479,434306.9439858692,131.45357653333588,5.4560685638533615,1091414.6013721041,2.3145357653333587
1520,discharge_education,278233.5795417407,27081.18607355166,0.015095038375226588,0.4043952163206426,23,2.36544459873485,0.09978408078084958,4957.233966210387,0.48152814894248486,418616.7150399926,729291.87861638,310675.16357638745,74.21470581907057,10.746925876100676,761418.0883864469,1.7421470581907057
1521,discharge_education,180913.0456443821,30936.10477742156,0.01497537652791709,0.29333348200996734,25,1.6596060512238384,0.1602759536441857,1146.0712504893768,0.3725619720177473,431743.56005923287,726024.7403032846,294281.18024405173,68.16110475479424,7.377150471981181,732888.2523276386,1.6816110475479424
1522,discharge_education,284681.37819232413,25856.66229162339,0.012526748813280504,0.2676676875434142,27,1.7261467993794062,0.16748152708348138,4621.594815796595,0.24709906590879396,405868.46291874634,769880.6110028042,364012.1480840579,89.68722168416718,9.384787173418795,897963.7393117344,1.8968722168416718
1523,discharge_education,256044.87013187323,23480.812386389596,0.010698414546954697,0.30962958130214546,44,1.8833152591449367,0.1455797462880923,211.88081144167361,0.4116887877269829,367145.24014569714,1006410.7299769341,639265.489831237,174.11787487086917,4.806357437492228,1611355.118902789,2.7411787487086916
1524,discharge_education,209488.9324761673,30809.419793172176,0.017124802941367177,0.2215130189364255,25,1.7589408147829935,0.10314776574041187,1803.501030669225,0.3237737001913156,439913.2968738457,681810.0716622011,241896.7747883554,54.9873751276321,10.3923137954753,593860.282637917,1.549873751276321
1525,discharge_education,213605.7484297002,24886.48468853133,0.01416768485465991,0.34370317735271855,28,2.891628092022704,0.1536020717993065,2967.582262791217,0.27494046840112135,370344.2576489634,921513.723762258,551169.4661132945,148.82624874819282,4.650600475443455,1390305.6657328957,2.4882624874819284
1526,discharge_education,226238.79544243193,32278.819483408715,0.013653044215051743,0.30746921543452754,30,2.14280672014799,0.11098116976345748,1269.274776616966,0.2924572445852691,462966.71919080295,809546.0433826961,346579.32419189316,74.8605266481492,7.833316518922009,861276.1761526619,1.7486052664814922
1527,discharge_education,221240.97880628664,30837.279929543904,0.012990555779424462,0.3840253924829584,36,2.5395892314874864,0.17935567243278205,605.4358086015269,0.3347734607623602,443888.7314616657,1013502.2725261552,569613.5410644895,128.32349656384133,4.6608648746551875,1436761.5150790894,2.2832349656384134
1528,discharge_education,177855.6480410553,24464.394215349108,0.018015143872947514,0.3283672222883746,35,2.3745726693861524,0.0771531227239635,3057.258561914906,0.37968248321235165,353518.8700320708,875847.5697441633,522328.6997120925,147.75129250235145,4.086062622385237,1321019.8219172878,2.477512925023514
1529,discharge_education,184216.771944187,21975.258235588703,0.012462077748562778,0.1658280898000452,32,1.990357942495065,0.11443915832760157,7203.351849346551,0.20763581242090343,326185.9142446885,821185.6908519601,494999.7766072716,151.7538786901593,4.465863153477978,1249693.8236980836,2.517538786901593
1530,discharge_education,173064.75694176223,25634.77777842326,0.009769743305586304,0.37350437173618856,31,2.898755153439062,0.13907208308307917,1735.1981380584912,0.4992582891616422,365509.01493971783,949910.2530301572,584401.2380904394,159.8869560540997,3.553683578917665,1481662.1343228398,2.598869560540997
1531,discharge_education,202646.7057847646,25014.794998600388,0.015895976797669843,0.32973037104264324,34,2.5553452852734426,0.1787674773590603,2252.4529475541303,0.19400255248467638,368156.1011889655,986962.3644446079,618806.2632556424,168.0825772701304,3.929760595219706,1566157.1225926771,2.680825772701304
1532,discharge_education,201685.46624777978,23851.37791238986,0.00809213506591595,0.28279503711513093,30,3.0108626343800364,0.16687868667195066,1198.5588958734998,0.2628018535303574,353561.4105035766,978290.8291413554,624729.4186377787,176.6961552019996,3.874038139984915,1581557.172181704,2.766961552019996
1533,discharge_education,158527.23651060584,27466.930402825175,0.01009284967723988,0.12915545371741366,32,2.32485673030299,0.15199953237320538,203.88964903785,0.4610802636753249,382470.27093504585,902230.9073125941,519760.6363775483,135.8956959208519,3.6600055967790555,1317126.354790752,2.358956959208519
1534,discharge_education,215362.3588215621,30779.839095010477,0.011910816160819074,0.3604892140940145,26,2.8350836310652316,0.14843020314669877,5544.877499745226,0.3072377312156385,441938.0502790511,880991.0751851789,439053.0249061278,99.34718783071482,5.886187223994858,1101123.0976013024,1.9934718783071481
1535,discharge_education,257131.1374044401,22927.552267950472,0.012251486061804795,0.41309944038102747,37,3.322121871448793,0.12161576359621717,980.3269148417811,0.32473405592671795,360985.1318886174,1071491.6068845603,710506.4749959429,196.82430444674682,4.342780477645753,1794796.9185719157,2.968243044467468
1536,discharge_education,216802.5338853518,31719.238738801927,0.009561806463623293,0.37237998426070595,40,3.3648936937281215,0.10877883556683265,735.5199045356842,0.31596898071697116,452982.7709484681,1106215.0157514885,653232.2448030204,144.20686319598076,3.982703590219636,1652880.7018042295,2.442068631959808
1537,discharge_education,163762.60195906536,24870.852181526065,0.014669658702107447,0.4374561305134941,35,1.8421776160897585,0.18732764258267898,2376.1438181655467,0.1514567248634104,353456.04679074325,916810.7326743475,563354.6858836042,159.3846507928403,3.4883019042018013,1428734.4311610733,2.5938465079284025
1538,discharge_education,230270.6737764316,28519.885507105937,0.015253997818331633,0.14712172971637935,25,2.079439316219804,0.23709612659469692,1651.5205672795648,0.7521626778419129,419297.8248376443,857423.2377032714,438125.41286562715,104.49026608599104,6.306979700729356,1096630.9609699028,2.0449026608599103
1539,discharge_education,190564.4589416255,26463.560890335153,0.01046092738855191,0.2988399256950543,27,2.3549477748423704,0.08450084819220285,4502.201193489069,0.5432466405899326,381649.3833951819,768644.058921711,386994.67552652914,101.40057664545272,5.909056769807531,970459.3844437582,2.014005766454527
1540,discharge_education,227236.85938956667,28872.132336281542,0.012048432897806384,0.13799709483922046,27,2.6730829105273903,0.15341969303183312,4546.064106971039,0.3085239660144231,422868.4832120043,878920.4714003939,456051.9881883896,107.84724005069653,5.97923566457159,1143257.1539739778,2.078472400506965
1541,discharge_education,207142.3464103779,32056.05935138183,0.01484296855422333,0.482943809799508,32,2.5062944666226104,0.22694061063780166,819.7726865326304,0.33549485615570646,453866.1753425351,1000758.8912987411,546892.715956206,120.4964691505075,4.545147675954026,1380195.1965167173,2.204964691505075
1542,discharge_education,203311.7905321039,26596.06635989276,0.01019917616174008,0.24195853564464676,27,2.613328679824497,0.14359357927901092,3408.4296985196306,0.6009792841900337,387340.551261909,861326.3076561955,473985.75639428647,122.36925745318888,5.147288612520543,1192846.875220771,2.2236925745318885
1543,discharge_education,220629.80430132823,28282.274669381077,0.013141256967062215,0.30552217787926284,24,2.2609567349013036,0.07525108806186784,3265.209363023138,0.6352295970319546,413445.4715965046,705175.4635990373,291729.99200253264,70.56069349992585,9.075370116874902,720714.8138322604,1.7056069349992586
1544,discharge_education,201439.06142186438,28680.879595656603,0.012583758131021161,0.16412584726101198,31,1.607487080465149,0.13858912327827344,3342.821582262458,0.32568550544794866,411821.6920543635,781562.4437387427,369740.75168437924,89.78175720660454,6.537739554134457,924461.3819081576,1.8978175720660453
1545,discharge_education,193941.03962605164,29692.770123185248,0.016426770348580543,0.24982952043774648,33,1.9499523295159682,0.1965772542926626,1551.6947632783294,0.13720485571690166,421266.1266892365,912071.0571297385,490804.930440502,116.5070959532817,4.74178707500728,1237512.4909132435,2.165070959532817
1546,discharge_education,209825.31831035978,28489.261215550636,0.011611352580893871,0.3185125081021932,31,2.3129132075982812,0.12095114929626771,1708.9534968647063,0.21283740461393497,412051.02649588493,855629.8662840442,443578.8397881593,107.6514342314323,5.6763388914737165,1113567.1052032667,2.076514342314323
1547,discharge_education,233548.6978401544,21834.404692581375,0.00455359311998845,0.25721059063237217,34,2.4551410856038727,0.1488880723082453,2776.7744963424866,0.2833270599646228,340014.1538726023,944056.4134367488,604042.2595641464,177.65209262155335,4.639715731320007,1523752.671312851,2.7765209262155337
1548,discharge_education,206908.0503738704,29574.296833588207,0.015655566748403085,0.269233404502383,26,1.9677517894135237,0.18295340144012426,879.9213298355331,0.08503815972097584,424026.22013303294,802761.1340638823,378734.91393084935,89.31874868776416,6.5557637100755395,946869.2597015173,1.8931874868776417
1549,discharge_education,172735.9662228943,22675.48454863426,0.013937798533818395,0.1460324897094425,25,2.803957774286433,0.09594510760314051,4613.704599302364,0.3098258319900467,330456.12861363805,810459.6182603767,480003.4896467387,145.2548305460384,4.318367760618249,1212665.360194975,2.4525483054603843
1550,discharge_education,226999.20408045832,30286.168734420822,0.016532099736343453,0.3302683175482182,29,2.6741431238334092,0.16416617962678332,726.4164695909043,0.5430305734055456,439244.53644750745,917804.7857251265,478560.24927761906,108.9507573954332,5.692053305884328,1201296.627530626,2.0895075739543323
1551,discharge_education,206798.48626302142,27681.779371798217,0.010437447022719013,0.45352004442421456,37,2.4211572794038942,0.11506933730943175,466.64233436015087,0.0322317317394356,401172.6278716404,947819.783631938,546647.1557602977,136.26232643549235,4.539640989633941,1379610.837239748,2.362623264354924
1552,discharge_education,232442.30554915284,28290.464562722223,0.013014967441926728,0.20237718526883058,39,2.1935309986327574,0.13743985935703204,1775.7789685552725,0.1325818374187735,417243.68373456865,968598.8891792905,551355.2054447219,132.14225330142298,5.0590030511092845,1388128.9884190992,2.3214225330142297
1553,discharge_education,206447.25943401438,31664.478923867733,0.015079203480960318,0.311812147242996,38,3.108564960578056,0.07388973475370728,1255.7306383653656,0.3355211851135875,449016.72524484247,1010003.1796288545,560986.454384012,124.93664998294085,4.416090787661587,1416614.1121502188,2.2493664998294083
1554,discharge_education,193812.58018622844,24652.038516862976,0.015244617984470049,0.24452507657823924,27,3.7074753168561876,0.16390147337894675,1570.5055462797286,0.2697808554626526,360715.95668291155,1023873.2645702511,663157.3078873395,183.84473866519022,3.50708788785579,1681699.392204537,2.8384473866519024
1555,discharge_education,239556.55998789947,28012.62738230128,0.016123402960044404,0.12971278329384553,26,2.7252059799647332,0.12351959002152206,875.9816461730434,0.2882255991118685,416173.2009110507,841796.3674169374,425623.16650588665,102.27068095065921,6.754046645191329,1063102.4497907502,2.0227068095065923
1556,discharge_education,219034.19563521305,28947.631158200627,0.013863358052532693,0.2612860790581937,30,2.696721523641699,0.11312087787212743,260.1949908014728,0.23980781287390543,420426.25855933,883694.6759455483,463268.4173862183,110.19017198728145,5.673622999064276,1163010.9023231596,2.1019017198728145
1557,discharge_education,190060.23611129852,31832.451785325287,0.0037174448272852476,0.39542152013176773,29,1.9666733155406129,0.14314497388048888,1436.1303068610832,0.5839484965271485,445406.8982831695,804812.5049007686,359405.60661759914,80.69152229184951,6.345818738888592,899430.757195595,1.806915222918495
1558,discharge_education,229619.87276624498,27667.875803998315,0.01499690255445902,0.34012785981780524,26,2.4570115291877888,0.20443169504957773,793.2272209804856,0.06431397918970538,408697.21865276713,887843.1938439902,479145.9751912231,117.23739563745596,5.750728621053882,1202436.6704570465,2.17237395637456
1559,discharge_education,188845.9792170702,23634.828187148207,0.012701866332506325,0.3411312792608578,28,1.6941074682563992,0.157848431352438,1143.1277299140422,0.08378795329777465,346740.8362523181,770082.4022257698,423341.5659734517,122.09163782064377,5.3530102705458305,1064371.0963946404,2.2209163782064376
1560,discharge_education,225464.0071774886,23900.344212838532,0.011760658737721632,0.17261017769107154,22,3.221067131354397,0.20725940284907823,3663.609641416193,0.1936483738478161,362475.8371661163,933998.1299251497,571522.2927590334,157.67183192879,4.733967721659094,1441085.2428467968,2.5767183192879
1561,discharge_education,189744.48438081017,24305.9216781972,0.017722718854120544,0.3097285451655571,31,2.5983706302263014,0.1374526102829324,4201.136091796304,0.24222624362041634,355812.68824451015,909240.7922123516,553428.1039678415,155.53917053894727,4.114235970752273,1399490.0613612488,2.555391705389473
1562,discharge_education,198881.51644211667,24769.895687314478,0.012490701408152007,0.13395239480977306,26,3.1845306499212325,0.11153344228247977,4840.625464393686,0.4549897444243035,364258.1407494659,889522.42677224,525264.2860227741,144.2011110423053,4.543575987958802,1325621.1448568385,2.442011110423053
1563,discharge_education,294703.9390918702,22680.127609305,0.012086060127225389,0.2932659720954772,33,2.535468019038893,0.12007269240541749,1341.900267451074,0.26425226763666915,370590.7971234226,911683.5348804736,541092.737757051,146.00814212254815,6.5357507545967035,1352904.736391446,2.460081421225482
1564,discharge_education,258194.33214303164,25799.547645881983,0.013088762190927104,0.28094045584812366,26,2.639883853864108,0.10203396173905149,400.3945102251049,0.347006403864722,395722.237153917,809218.8627413855,413496.62558746844,104.49163245446782,7.493004281025211,1029223.854392359,2.044916324544678
1565,discharge_education,239143.57220945766,24285.89485443676,0.014701673882359866,0.2823161053865458,30,1.5252328244313225,0.1447620225522025,635.2095053995847,0.1937643145403013,371257.3260390046,763042.2897282743,391784.96368926973,105.52922089626549,7.324739672218534,975956.3371834084,2.055292208962655
1566,discharge_education,188040.99687550322,23231.49233335366,0.011879540227858141,0.4157707838755876,35,2.523560135905462,0.08003134769272494,165.44771025724495,0.2647678179057274,341481.82560483366,898094.1653604349,556612.3397556012,162.99911093942637,4.053974016272843,1407936.2824826317,2.6299911093942634
1567,discharge_education,213469.4793399406,31141.830345603663,0.01221718146464201,0.3941310038893395,29,2.8996013596210712,0.1681945681075027,1676.2864203972613,0.36848010879056087,445104.2112051739,951142.744858242,506038.53365306807,113.6899002332301,5.062131797724919,1274018.08519416,2.136899002332301
1568,discharge_education,197185.89707471675,33074.51341423896,0.011481701820006745,0.2302512623721541,30,2.770434222605958,0.3,947.5644029482191,0.12599672958540623,462753.34915226523,1080156.4489387744,617403.0997865092,133.41947733442717,3.8325540732056838,1563310.8317289383,2.334194773344272
1569,discharge_education,191581.40708222703,21857.45388446333,0.007470192896289166,0.27082863567062937,24,2.1000596672433267,0.059593852302918804,502.56587814922307,0.39733022133511675,326194.9668096034,668601.6090445513,342406.6422349479,104.96993426474512,6.714171401526855,855408.3413698915,2.0496993426474512
1570,discharge_education,213711.66339725268,24433.710715155157,0.015902172036103453,0.34845799686733775,31,2.022509066778059,0.19104847219548804,3173.055413180293,0.1821687171786106,365047.25139100524,887974.6508766357,522927.39948563045,143.2492362270983,4.904198868312509,1317508.1903267975,2.432492362270983
1571,discharge_education,223755.47053630586,23263.789910289575,0.007039097303347083,0.228192879619451,27,2.3562848958868963,0.13554397864165865,2975.3054667628544,0.15674189527318258,354001.95734516287,819861.0151069552,465859.0577617923,131.5978762534257,5.763686680980291,1169021.6867035264,2.3159787625342574
1572,discharge_education,188393.69045193726,23874.0430938206,0.010385507458157542,0.3014332062261702,23,2.562391131696322,0.14896932370380497,4308.144898302224,0.6184007391383463,349823.32119482534,804080.1708243268,454256.84962950146,129.8532207852759,4.9767533219744005,1144106.5388583625,2.2985322078527592
